Longitude,Latitude,x,y,PM25 Annual Ground,PM25 Winter Ground,PM25 Spring Ground,PM25 Summer Ground,PM25 Fall Ground,SO2 Annual Ground,SO2 Winter Ground,SO2 Spring Ground,SO2 Summer Ground,SO2 Fall Ground,NOX Annual Ground,NOX Winter Ground,NOX Spring Ground,NOX Summer Ground,NOX Fall Ground,NH3 Annual Ground,NH3 Winter Ground,NH3 Spring Ground,NH3 Summer Ground,NH3 Fall Ground,PM25 Annual 150m,PM25 Winter 150m,PM25 Spring 150m,PM25 Summer 150m,PM25 Fall 150m,SO2 Annual 150m,SO2 Winter 150m,SO2 Spring 150m,SO2 Summer 150m,SO2 Fall 150m,NOX Annual 150m,NOX Winter 150m,NOX Spring 150m,NOX Summer 150m,NOX Fall 150m,NH3 Annual 150m,NH3 Winter 150m,NH3 Spring 150m,NH3 Summer 150m,NH3 Fall 150m,PM25 Annual 300m,PM25 Winter 300m,PM25 Spring 300m,PM25 Summer 300m,PM25 Fall 300m,SO2 Annual 300m,SO2 Winter 300m,SO2 Spring 300m,SO2 Summer 300m,SO2 Fall 300m,NOX Annual 300m,NOX Winter 300m,NOX Spring 300m,NOX Summer 300m,NOX Fall 300m,NH3 Annual 300m,NH3 Winter 300m,NH3 Spring 300m,NH3 Summer 300m,NH3 Fall 300m
-105.696508,43.588364,58,70,17410.5521676,24899.0537863,9085.45164477,9306.25717288,26347.7674233,9862.93114977,14402.9419554,6773.30722483,7172.11548581,11014.7994245,1329.3695453,2846.87116131,364.435354504,236.824544863,1839.7037072,7449.15023169,12530.8394085,3305.38388358,3656.16860086,10303.201575,14391.2644816,21320.4697346,6187.66359484,6577.93868261,23458.3401239,11256.1699934,17582.624365,6713.15808702,7670.4178138,12849.4528466,1624.04404014,3984.48646124,329.864500626,215.649936017,1917.04617913,8132.09016732,13542.3613787,3234.96101832,3565.75825622,12180.4618325,14170.1955489,20589.0563159,5862.3070382,6198.89898797,24000.1231742,11442.7814529,19485.690568,6730.18331989,7041.92607333,12280.7781252,1551.6244234,3822.54240762,326.630238293,157.463338481,1850.78146646,8946.91686163,14280.0848392,3414.45439631,3859.49505674,14218.2753672
-103.716862,31.302242,59,32,15137.2304683,19520.5926446,8331.02178661,8317.65306653,24333.4327447,6039.97724066,9478.0386732,4586.4161634,5346.17782462,4644.91485594,627.157882549,1901.96240756,194.339265271,74.0454857554,325.685609041,5816.55755093,7054.50771243,3583.69108748,4649.73383019,7957.99109893,12154.840407,16711.9912696,4885.54923827,5441.97384179,21473.3804379,7092.55612816,12323.7217267,4630.01768654,5599.58780268,5582.88963397,727.207813347,2349.45085304,153.432085598,72.9458107746,284.692828455,5758.12658345,7319.53475858,3123.95416403,4894.14221833,7632.45262039,12140.8109188,16438.2404917,4699.04154543,5052.14942539,22246.3289036,7921.40833765,15254.5004494,4752.55251599,4741.1285937,6648.59682073,682.116670009,2235.74236447,160.373338897,68.2420655077,230.32214168,6538.73815065,8186.92663579,3455.54880171,4829.88973175,9552.40679232
-119.455722,34.372179,20,48,141921.763548,98695.0441252,150401.454072,207083.880156,111167.852575,26787.5074553,21064.1464621,32229.9948625,34600.6885169,18950.3178283,11303.9767557,8173.5776554,15153.7143559,11148.042619,10487.665323,24141.9199931,32518.3177099,19363.8017216,16761.9101348,27877.5403411,91994.9348561,62098.0065181,107679.755117,128619.563234,69526.3617687,28216.7837403,21424.9186959,35124.0073785,35484.7416135,20440.230582,11426.2340612,7465.08971565,15910.7681175,10029.7387685,12014.6332296,17729.7828567,23550.3749767,14771.9614007,11369.5869647,21120.4387254,82407.6029316,52608.2131494,97473.6607914,117983.716407,61507.5043211,28096.0444853,20174.9006073,33959.5901796,39296.4109166,18370.1962748,10442.1582777,6336.41695662,14491.8037351,7381.86629832,13258.7055196,14708.3945295,19768.8411913,12298.1990389,9728.04005558,16952.0414239
-97.660957,34.767098,75,42,61634.5912693,68437.3646069,48393.6791804,47787.9492488,81806.0720509,15987.6343448,25131.7133088,13053.6869064,12783.0409637,12814.9459463,3461.62253199,8102.26296074,2160.37904391,595.460038581,2911.00725676,23721.0068942,35343.0880246,15408.302013,16008.0664765,28086.6791734,41316.4408103,52318.3461577,28493.5955524,27256.8867283,57085.2282414,17362.2068987,28447.9264442,12725.7979952,13092.0310686,14492.6508567,3656.42337503,9666.53755731,1568.83190279,551.688093424,2708.47234648,21162.7842915,34490.2817565,11989.5940808,13545.1865057,24578.5481919,37855.577127,46337.536652,26172.6067893,24729.1630255,54052.0520237,18467.7907074,34299.1394105,12810.5194524,11851.7494382,14450.7037198,3273.93748601,8284.18308352,1485.70310314,445.151056755,2756.36835988,20079.0980877,31916.3900694,11819.3424114,12177.3070285,24352.4416046
-104.091302,32.682073,59,37,19790.62562,26505.7721823,9951.36991676,10691.6405073,31952.7997895,8246.10488682,13252.5334057,5272.62088982,6065.43837396,8277.95151355,878.521453178,2358.50407555,276.704657153,140.894551261,719.446303762,7254.55369548,10925.2220875,3814.87032553,3178.98562187,11090.9418192,15287.6575657,20277.0384655,7102.27481331,7480.43303404,26235.7391471,9661.58515267,16358.7006376,5811.51311642,6677.808286,9515.23896381,1064.03108599,3143.04536525,235.723267587,160.669808363,669.875631335,7375.90722706,10500.5209017,3726.86282018,3320.96832296,11910.5183907,14625.43289,19353.1791319,6994.62426469,7062.17715487,25021.7010986,10386.1203313,19383.2185115,5959.26859295,5877.34227413,10006.6436754,1001.66844359,2915.29383828,237.052474558,167.651051224,634.855363589,7830.70959311,10780.8915961,4002.77084111,3223.61859318,13193.4057842
-103.940721,31.896096,59,34,15657.3931721,20943.5707778,8652.52257815,8995.14306912,23987.8974401,7600.51192619,13797.12148,5037.97863029,5822.17984464,5624.58803174,686.384563124,2183.70221005,219.762530892,91.8323852909,237.448411842,6462.21755796,9203.20309281,3752.68205805,4474.13799014,8412.66726605,12782.8104321,17828.1295898,5645.80438828,5940.76982802,21631.9152966,9227.12153095,18489.77245,5041.55698326,6008.99443044,6897.55012661,968.915571556,3362.03763222,173.86827519,97.4312794869,215.936010049,6803.92560723,9494.45452813,3617.86054473,4723.46250208,9317.63593803,12719.5166385,17473.8619996,5539.53745571,5534.39260007,22225.0186261,10934.2365712,25140.166575,5150.70787717,5001.11390978,8025.00560259,897.037183333,3103.87396175,179.842096018,84.7814383038,192.176478663,7645.59579649,10273.5363325,3996.32616309,4474.46637621,11661.875027
-103.088621,48.164439,64,84,25784.3446685,40981.4012513,11506.9150583,12475.7942051,38155.3322507,17443.9251664,29946.8421442,12115.6591592,10779.9335951,16748.5955152,4037.59835075,11251.7381424,783.96330668,610.111018407,3410.05991768,13639.4626402,27001.1318405,3433.46470141,2424.89084901,21697.4774409,23940.685196,40962.7977699,8968.67493134,10050.2873945,35762.1055176,19632.5771075,35131.2947509,11164.9183989,11624.3223029,20144.678177,4942.77577941,15714.5895803,611.562270236,465.114484361,2923.95321052,17897.6265223,36092.6224677,4363.74311201,2950.19168886,28174.6229505,23137.0569555,39115.9501525,8635.50164439,9679.18118254,35085.7597703,19622.7374009,37443.6998936,11210.851759,10322.5174033,19154.0668552,4564.55588077,14363.3797643,600.027167773,424.540519624,2802.90055616,19668.8538545,37703.5987339,4716.10785542,3468.95189655,32702.482247
-104.132929,31.611455,58,33,14654.8047468,19383.3921133,8155.03036106,8022.09296567,23022.2556951,6601.57355035,10875.0385283,4731.07905696,5389.60113092,5301.54586669,617.699351401,1812.53584122,187.645586319,79.7620100448,377.667797293,5911.92309737,7563.32632486,3709.5602767,4823.14220262,7542.80937867,11754.0893294,16044.1375463,5089.89746725,5343.50300627,20452.9124599,7833.46279806,14214.0135048,4857.42884899,5678.49017394,6330.04259817,813.390009211,2626.52519564,154.877025027,76.6345609053,352.121698328,5998.95579349,7832.82271092,3368.04577131,4844.55051693,7902.99132462,11802.3817539,15821.4021953,4951.29781528,4983.7987791,21346.9364625,8684.55185517,17618.0192956,4944.63450192,4732.26741502,7146.28101925,763.464785814,2471.78308669,161.120757038,72.1895077334,313.048098388,6843.97137296,8659.20020908,3692.09970039,4878.19662443,10010.122324
-99.028976,28.378093,71,23,32928.6634798,44354.0227751,22079.5727484,23239.3937073,41717.3546492,13913.6430365,28065.3906512,9704.11336255,7821.51238682,9823.04750252,1667.47819309,4991.56108932,825.735093109,198.604050375,616.079128426,12563.84997,21546.9959578,6251.08771278,6877.09891326,15556.3308756,25042.5874245,36496.1674825,14473.0587133,13988.8925356,34957.1665919,13869.1540125,26661.4468285,9858.60746734,8020.52925566,10652.169836,1609.02982441,5008.26849034,608.476689222,194.784413956,553.351915719,11544.7157727,20431.1176407,5746.03455225,5578.39881792,14276.3787328,22938.942936,33465.6094663,14006.1009171,12754.0250009,31251.2091715,13040.5749526,22437.9536694,9932.12504577,8100.70596975,11298.7764172,1454.81369022,4412.34309134,622.963982957,193.316095788,526.542902569,11653.5033938,20561.3062898,5944.99707105,4764.63327325,15077.4374903
-87.007416,31.217596,103,33,70349.8546438,84592.4276151,57886.706025,58758.4297501,79896.6380001,16978.3703292,21281.4637746,19974.1637147,16644.2669803,9731.62773067,3156.9216662,7521.08006198,3049.26462104,987.091493204,1030.32705973,40787.2279555,53936.2474662,29348.8361164,39466.9856814,40320.029308,47481.2715827,65006.782387,33699.3999682,32765.9240075,58094.7506539,17332.8840476,20249.7864391,20719.962024,17121.9510051,10745.4889705,2316.36610182,5609.26856554,2096.79267459,604.891575581,835.069449869,29466.1068102,40803.7344442,20592.8432274,25026.4393407,31406.0302771,41192.4567085,56121.9319211,30549.0938533,29036.9794378,48700.0039076,17160.7831075,19935.9591614,20157.0626444,17000.3138465,11228.0849367,2137.49962211,5013.57638514,1957.50228916,756.201161039,746.418935708,27560.096379,36830.2494024,19305.2668673,23953.5056011,29994.2433939
-102.904728,33.122941,62,38,24978.1326442,32166.1625929,13021.1820737,14369.1278735,40275.6122792,9534.06265874,16287.6345386,5790.98230655,6205.43830037,9673.62658607,1509.16907035,3820.19001832,425.249582283,197.52405489,1552.91127456,8387.2268667,11716.1244148,3302.89448396,3477.31752788,15020.9131903,18750.5027214,24874.5535089,8924.63632819,9413.3758592,31711.7268098,10743.5327002,18436.3046335,6439.86776234,6938.25782527,10922.2382578,1453.16928407,3878.92795879,344.952593342,204.566183887,1261.79459151,8592.45625421,11961.4285092,3279.17303345,3698.15799209,15344.3365819,17434.0745278,23276.7033435,8639.22903885,8681.2525838,29045.7791219,11074.0617485,19053.4651271,6769.24252722,6708.1919111,11432.6221166,1336.53813317,3537.7221409,341.836967615,200.791841337,1160.24389399,8765.58879453,12009.7158443,3557.62611857,3567.60588251,15790.9631131
-103.382959,32.35387,60,36,20706.9105934,27354.8132328,10416.788504,10849.5950939,34138.4606581,8936.29830448,15160.0144183,5703.09513487,6233.63972535,8514.01609043,958.046706899,2578.92855623,333.395680828,152.688862273,745.890998755,7722.13802017,11317.2317368,4036.78343993,3256.56226231,12266.6173524,15983.1697146,21326.4875217,7185.64484147,7543.06401816,27808.0732123,10296.7864959,18367.424937,5916.99536907,6824.73910925,9761.78964773,1131.29448979,3358.01119988,268.32494917,170.110023054,679.078167339,7927.50062838,11279.9228128,3872.54327429,3439.25599319,13065.9526697,15132.4232322,20288.6746424,7017.25479308,7101.73528069,26036.8177191,10972.8097168,21218.1182848,6073.50123017,5992.19607685,10260.8492673,1057.93237137,3094.48910744,269.267828572,171.017776587,642.710003904,8374.48471631,11659.9332367,4144.19082355,3329.54115033,14230.599797
-103.912396,32.845394,59,37,19790.62562,26505.7721823,9951.36991676,10691.6405073,31952.7997895,8246.10488682,13252.5334057,5272.62088982,6065.43837396,8277.95151355,878.521453178,2358.50407555,276.704657153,140.894551261,719.446303762,7254.55369548,10925.2220875,3814.87032553,3178.98562187,11090.9418192,15287.6575657,20277.0384655,7102.27481331,7480.43303404,26235.7391471,9661.58515267,16358.7006376,5811.51311642,6677.808286,9515.23896381,1064.03108599,3143.04536525,235.723267587,160.669808363,669.875631335,7375.90722706,10500.5209017,3726.86282018,3320.96832296,11910.5183907,14625.43289,19353.1791319,6994.62426469,7062.17715487,25021.7010986,10386.1203313,19383.2185115,5959.26859295,5877.34227413,10006.6436754,1001.66844359,2915.29383828,237.052474558,167.651051224,634.855363589,7830.70959311,10780.8915961,4002.77084111,3223.61859318,13193.4057842
-101.713148,31.355108,65,32,26130.6308747,35565.8118766,13676.603462,14934.8498749,40222.6381112,9295.82356935,14398.2795358,6260.15306996,7568.02559279,8824.86390491,1058.74010999,2876.5732977,400.642478221,158.650366812,780.282469714,10992.9244123,16572.7991855,5695.86527423,6378.02291093,15298.0826388,19489.6099698,27539.8253311,8588.19599389,9612.5715231,32083.5749573,10062.4397032,15670.7237489,6568.69846792,7901.45027069,9875.79794891,1076.1182858,3055.81988654,301.925699857,171.875262961,713.182660516,10197.4613513,14933.5614582,4863.42010869,6234.59519594,14697.4379712,18097.8820468,25605.7468481,8225.22865228,8886.13642059,29521.3853306,10070.4172173,16068.8093142,6675.02803427,7123.01857445,10123.2877565,1012.82551853,2838.9388027,304.105136533,193.408974773,663.117052881,10476.3332564,15176.9655808,5137.60405785,5673.05191175,15789.3914031
-102.845958,32.92466,62,37,26309.626563,33076.8790334,14748.2675681,15986.0831639,41345.44864,9461.78159851,16394.2779504,5735.24804387,6152.51296177,9356.57083759,1587.81091207,4233.36251255,435.911053108,213.16707146,1428.89519341,8434.54011796,11655.8079758,3373.67112164,3168.89007273,15502.5330469,19668.8715594,25797.3439404,9746.96943896,10601.8977036,32452.0929082,10678.0595849,18308.1759055,6265.62682161,7050.60520703,10854.6668944,1412.49567765,3847.33634231,345.541946766,225.302826013,1104.36982195,8689.00989896,11761.9219453,3256.22863044,3335.14910325,16335.57036,18251.4793289,24069.204364,9353.95561983,9857.52563315,29631.9795935,10943.1234163,18556.2955312,6632.00815641,6846.99437396,11404.1851199,1297.48848023,3511.75678493,343.207146764,232.638857837,995.973469858,8882.52315209,11724.6174677,3524.64083171,3283.10318025,16886.9302961
-102.020167,31.725593,64,33,32112.5654787,41681.2719277,18654.0844998,20950.9649161,47045.3628514,9799.4624062,15350.3247442,6524.98253667,7640.24612344,9535.99171604,1177.51198506,3092.26783894,457.454861695,191.5820591,945.353632648,13078.5208921,20053.6123863,6991.55158151,7402.51732595,17844.0419473,22922.1842907,30566.9122387,11756.6509277,13200.6100607,36047.5397352,10690.9681441,16746.3113083,7007.54632505,8098.07377618,10661.1800866,1206.59409979,3337.08429557,357.151874021,207.01145398,855.777491425,11413.8848776,16758.2843124,5607.85975664,6696.49131447,16551.6663858,20968.0423212,28039.094318,11173.3192178,12158.3721603,32366.6167466,10719.433316,17201.6627953,7130.73430539,7392.56720228,10842.750526,1132.91856693,3078.67508924,357.280611382,237.262833516,798.352408081,11210.6759488,16278.2045159,5719.2002431,6001.51937329,16758.6565731
-103.144031,32.420877,61,36,23629.2113015,30261.9232735,12871.7972411,13490.4326012,37815.5333682,9236.70029356,16060.3190493,5735.35868046,6307.94772198,8680.81927854,1193.887954,3249.33001044,378.736089353,178.538124185,941.218711505,8166.96041932,11388.6939489,4120.40573606,3347.85247779,13788.6817886,17924.601508,23856.500462,8385.8396758,9203.20452564,30174.8757921,10466.107199,18678.9189964,5913.1818098,7050.00460342,9943.19711824,1238.37284578,3590.05160421,296.393812007,195.804132079,797.488974778,8339.80552215,11706.286445,3773.93462882,3474.6547535,14330.9850615,16777.0244379,22435.1991058,8055.75243964,8635.61241292,27887.3808047,10907.6157141,20214.6131894,6140.41834741,6424.62454324,10516.3642475,1150.53954923,3291.83509784,296.689310606,204.189601,738.61060266,8694.30815972,11993.5931438,4022.30958333,3386.37153084,15243.6539222
-103.572984,32.256823,60,35,20023.0782833,26882.6722123,9909.32996408,10203.7316965,33023.1443811,8902.92760865,14989.9696954,5719.01941433,6446.69642047,8321.05637339,899.665370799,2530.25850162,302.219759591,142.603025075,603.529538394,7811.18619175,11668.0964339,4153.85065956,3426.76832287,11986.0148297,15689.0473442,21458.9862897,6720.61574099,7152.01930183,27345.9645299,10349.5981737,18635.7717647,5795.7426374,6961.75344492,9591.66857616,1101.49634112,3409.09493268,237.25841237,159.041558702,559.035769877,7934.51873845,11468.6405313,3957.12124806,3642.96752339,12618.480771,14944.6054384,20469.595278,6562.90499463,6753.37652063,25896.8312829,11375.2085457,22970.8935645,5917.11051144,6003.60958937,10222.4021575,1027.22187223,3140.16885794,240.408685277,162.843208275,518.893313844,8446.13020666,11914.458303,4250.87141079,3516.99769868,13962.3907916
-105.300397,42.983244,58,68,18956.5724388,26384.5445635,10694.3847412,10600.1490591,28143.7082154,9131.60709524,13337.0655994,6401.15256179,6688.13111612,10024.9831871,1288.03003838,2700.17226629,376.98221863,236.243455816,1811.03426833,7309.2419902,12049.5501219,3356.8009038,3305.96566041,10522.9048428,15088.3006953,21787.7243793,7127.89396086,7320.19920532,24099.8193375,10365.4676339,16116.4147677,6496.88809648,7273.08162238,11406.7175337,1483.32994511,3475.83019077,349.45623907,232.152135294,1816.86744029,7705.87548808,12706.1658423,3132.4267843,3239.86837923,11734.053502,14726.9363769,20801.9925384,6694.56395489,6866.98144474,24517.7752188,10611.9600701,17532.7277625,6578.24655161,6929.64150728,11201.1095825,1418.73412527,3349.16742153,344.019710915,165.862203344,1759.62140471,8354.87189949,13218.7620589,3262.71325947,3404.77317513,13503.6395474
-103.655778,31.7347,59,34,15657.3931721,20943.5707778,8652.52257815,8995.14306912,23987.8974401,7600.51192619,13797.12148,5037.97863029,5822.17984464,5624.58803174,686.384563124,2183.70221005,219.762530892,91.8323852909,237.448411842,6462.21755796,9203.20309281,3752.68205805,4474.13799014,8412.66726605,12782.8104321,17828.1295898,5645.80438828,5940.76982802,21631.9152966,9227.12153095,18489.77245,5041.55698326,6008.99443044,6897.55012661,968.915571556,3362.03763222,173.86827519,97.4312794869,215.936010049,6803.92560723,9494.45452813,3617.86054473,4723.46250208,9317.63593803,12719.5166385,17473.8619996,5539.53745571,5534.39260007,22225.0186261,10934.2365712,25140.166575,5150.70787717,5001.11390978,8025.00560259,897.037183333,3103.87396175,179.842096018,84.7814383038,192.176478663,7645.59579649,10273.5363325,3996.32616309,4474.46637621,11661.875027
-103.72563,31.039109,59,32,15137.2304683,19520.5926446,8331.02178661,8317.65306653,24333.4327447,6039.97724066,9478.0386732,4586.4161634,5346.17782462,4644.91485594,627.157882549,1901.96240756,194.339265271,74.0454857554,325.685609041,5816.55755093,7054.50771243,3583.69108748,4649.73383019,7957.99109893,12154.840407,16711.9912696,4885.54923827,5441.97384179,21473.3804379,7092.55612816,12323.7217267,4630.01768654,5599.58780268,5582.88963397,727.207813347,2349.45085304,153.432085598,72.9458107746,284.692828455,5758.12658345,7319.53475858,3123.95416403,4894.14221833,7632.45262039,12140.8109188,16438.2404917,4699.04154543,5052.14942539,22246.3289036,7921.40833765,15254.5004494,4752.55251599,4741.1285937,6648.59682073,682.116670009,2235.74236447,160.373338897,68.2420655077,230.32214168,6538.73815065,8186.92663579,3455.54880171,4829.88973175,9552.40679232
-104.218915,32.330088,58,36,22107.6826883,28383.5726395,13279.7673264,14414.4667036,32280.5782517,7071.12292422,11965.7329899,4796.50822559,5381.66232348,6030.35377598,803.388122594,2448.36346422,238.236885941,103.855478864,406.441971897,7628.21245766,10886.0262147,4298.62589517,5266.33397293,10048.8246404,16363.9887429,21908.7578276,7993.13809533,8958.10043199,26514.0733678,8503.08625776,15985.0452967,4791.98779818,5722.34610106,7105.61584758,988.604050024,3253.46358242,189.560880724,109.353951152,357.911658536,7110.3737009,9974.59559591,3675.91439871,4963.29326206,9760.38066382,15823.4198424,20809.2629363,7610.71988659,8228.13563377,26545.2018028,10076.3277572,21682.3403826,4973.69695303,5074.85413515,8221.34790943,915.386449482,3013.68333267,194.490783858,93.4118472383,318.415328388,7494.69593439,10101.9355552,3936.66921684,4568.19593144,11244.682378
-105.46085,42.933454,58,68,18956.5724388,26384.5445635,10694.3847412,10600.1490591,28143.7082154,9131.60709524,13337.0655994,6401.15256179,6688.13111612,10024.9831871,1288.03003838,2700.17226629,376.98221863,236.243455816,1811.03426833,7309.2419902,12049.5501219,3356.8009038,3305.96566041,10522.9048428,15088.3006953,21787.7243793,7127.89396086,7320.19920532,24099.8193375,10365.4676339,16116.4147677,6496.88809648,7273.08162238,11406.7175337,1483.32994511,3475.83019077,349.45623907,232.152135294,1816.86744029,7705.87548808,12706.1658423,3132.4267843,3239.86837923,11734.053502,14726.9363769,20801.9925384,6694.56395489,6866.98144474,24517.7752188,10611.9600701,17532.7277625,6578.24655161,6929.64150728,11201.1095825,1418.73412527,3349.16742153,344.019710915,165.862203344,1759.62140471,8354.87189949,13218.7620589,3262.71325947,3404.77317513,13503.6395474
-103.282391,31.809888,60,34,17212.0972359,21984.5375927,9860.18443125,10129.0854282,26775.8941506,8618.90107421,15559.7071786,5677.23446737,6490.27496025,6610.79536623,771.644079627,2363.03313501,286.556722218,128.381395232,293.952115087,6978.89516567,10206.9391554,4155.75424325,3667.21143648,9879.08720311,14288.7580167,19747.1538337,6583.55243909,7033.81591613,23709.4390965,10678.3250195,21353.5362608,5685.86510919,6908.46005109,7984.76967358,1035.24322126,3482.73773486,222.994380014,141.656742204,265.045222967,7471.16750047,10760.9499405,3983.25143249,3924.37889831,11154.7050366,13906.5171033,19119.8920814,6439.27883329,6638.61349483,23327.2368599,13363.6922207,32427.5163173,5796.57072979,5864.36350006,8922.97031154,962.909310236,3204.67204482,227.86700942,142.275012381,243.799433545,8309.02819054,11601.1726377,4318.48220383,3781.37997172,13361.654158
-102.091534,31.512167,64,33,32112.5654787,41681.2719277,18654.0844998,20950.9649161,47045.3628514,9799.4624062,15350.3247442,6524.98253667,7640.24612344,9535.99171604,1177.51198506,3092.26783894,457.454861695,191.5820591,945.353632648,13078.5208921,20053.6123863,6991.55158151,7402.51732595,17844.0419473,22922.1842907,30566.9122387,11756.6509277,13200.6100607,36047.5397352,10690.9681441,16746.3113083,7007.54632505,8098.07377618,10661.1800866,1206.59409979,3337.08429557,357.151874021,207.01145398,855.777491425,11413.8848776,16758.2843124,5607.85975664,6696.49131447,16551.6663858,20968.0423212,28039.094318,11173.3192178,12158.3721603,32366.6167466,10719.433316,17201.6627953,7130.73430539,7392.56720228,10842.750526,1132.91856693,3078.67508924,357.280611382,237.262833516,798.352408081,11210.6759488,16278.2045159,5719.2002431,6001.51937329,16758.6565731
-103.910574,31.94166,59,34,15657.3931721,20943.5707778,8652.52257815,8995.14306912,23987.8974401,7600.51192619,13797.12148,5037.97863029,5822.17984464,5624.58803174,686.384563124,2183.70221005,219.762530892,91.8323852909,237.448411842,6462.21755796,9203.20309281,3752.68205805,4474.13799014,8412.66726605,12782.8104321,17828.1295898,5645.80438828,5940.76982802,21631.9152966,9227.12153095,18489.77245,5041.55698326,6008.99443044,6897.55012661,968.915571556,3362.03763222,173.86827519,97.4312794869,215.936010049,6803.92560723,9494.45452813,3617.86054473,4723.46250208,9317.63593803,12719.5166385,17473.8619996,5539.53745571,5534.39260007,22225.0186261,10934.2365712,25140.166575,5150.70787717,5001.11390978,8025.00560259,897.037183333,3103.87396175,179.842096018,84.7814383038,192.176478663,7645.59579649,10273.5363325,3996.32616309,4474.46637621,11661.875027
-102.341367,32.014774,63,34,49309.4384246,59833.3733914,33614.5708137,35900.7598099,67762.3152355,9824.57711146,15229.2983057,6808.91273557,7569.46096068,9552.14800172,1256.92520195,3238.69717049,537.454095997,228.536144602,997.99339263,19700.3942266,29518.088341,12394.7049907,12383.4843308,24482.2840389,31749.2505579,39344.8625241,19641.3836132,21054.0558482,46860.1712773,10790.8943704,17013.9454489,7144.44069219,8038.75069579,10684.4971474,1294.19312382,3537.59834606,426.23796029,243.194143421,899.9648697,14474.4227604,20861.5122985,8028.75773491,9100.94518156,19887.9816831,28178.8987842,34889.3557139,18160.4232894,19158.5622758,40396.8126711,11045.6750437,18279.1823073,7261.89542044,7329.47450192,10998.2462888,1207.03773858,3247.42801962,423.949773269,255.281199103,838.356206985,12988.6183726,18603.0355089,7596.64085007,7746.63422823,17991.9786657
-99.825074,28.549525,69,23,26549.2012509,36888.9414888,16316.0802457,16798.6684223,35953.4964747,12315.6774816,25552.9560435,7768.68441428,6958.73783437,8763.05741933,1313.57302187,4141.3886754,506.570639394,137.60823993,440.670781142,10239.5446704,17440.4340488,4700.44799291,5421.03571874,13378.7692396,21059.2493149,31329.1392066,11076.6643285,10460.6562258,31163.0438572,12563.415279,25318.8647151,8097.7030769,7131.82250029,9406.03875401,1371.46239243,4520.47934681,376.467650684,141.995021554,390.521351329,9819.28391635,17225.6280966,4657.55174298,4910.98299064,12284.5759319,19587.1306168,29206.9890773,10924.7449554,9639.34678796,28344.6192291,12014.3509805,22411.7923132,8227.39992813,6747.92750125,10283.4400718,1241.54780343,4016.61048806,391.47164281,139.960147981,366.710967614,10262.2530674,17879.6655555,4999.37513744,4303.96969548,13517.9768632
-103.523057,31.89304,60,34,17212.0972359,21984.5375927,9860.18443125,10129.0854282,26775.8941506,8618.90107421,15559.7071786,5677.23446737,6490.27496025,6610.79536623,771.644079627,2363.03313501,286.556722218,128.381395232,293.952115087,6978.89516567,10206.9391554,4155.75424325,3667.21143648,9879.08720311,14288.7580167,19747.1538337,6583.55243909,7033.81591613,23709.4390965,10678.3250195,21353.5362608,5685.86510919,6908.46005109,7984.76967358,1035.24322126,3482.73773486,222.994380014,141.656742204,265.045222967,7471.16750047,10760.9499405,3983.25143249,3924.37889831,11154.7050366,13906.5171033,19119.8920814,6439.27883329,6638.61349483,23327.2368599,13363.6922207,32427.5163173,5796.57072979,5864.36350006,8922.97031154,962.909310236,3204.67204482,227.86700942,142.275012381,243.799433545,8309.02819054,11601.1726377,4318.48220383,3781.37997172,13361.654158
-98.090621,35.92812,74,46,56269.0816512,77368.4542491,36959.1632214,35748.6357789,74922.1079038,16262.8455239,24511.7545442,13707.9293869,12659.5682983,14008.8278315,4109.77908343,9758.23860505,2098.76773349,659.241227583,3839.43032031,20559.1946383,38601.8602066,9260.04118906,7864.54668188,26470.4642719,38955.6115322,55976.3560302,23524.4021321,22112.738793,54106.8765776,17359.6508866,26212.8361541,13916.3115955,13447.2458636,15480.6831066,3998.0283385,10134.1306268,1541.15109899,626.865276646,3526.37214433,18807.6650498,35920.7419467,8370.72002226,7921.46601387,22963.5668705,35674.0589434,49313.8741837,21890.7279347,20413.6583137,50956.7122397,17503.5034816,27551.3060078,14104.429076,12525.4649025,15449.3356187,3585.92276346,8729.20041487,1464.43744854,516.874245642,3484.06924552,17790.585534,32374.3474473,8500.61940587,7608.85869773,22598.4157997
-80.605374,40.342876,115,63,229876.908562,261019.014103,191189.515556,226333.824527,240929.493452,32582.021451,28345.0981242,33717.6739195,48632.3385784,19534.4178843,13932.9604298,22665.5900548,13573.9533982,7830.33653627,11543.5252906,156418.027896,209646.652168,125313.456991,127150.453731,163509.670336,129847.904313,158130.673045,104302.058389,121000.753366,135941.015686,30917.6016653,24930.7116003,32411.9955305,46296.5460555,19894.6859948,10647.3891261,18138.0932817,9441.22260088,5448.76239378,9413.56816482,107506.892914,157343.910991,74768.96849,91257.6781483,106632.53067,106014.928456,125656.589374,88868.8951395,106570.147221,102947.935226,27168.9128207,21247.9860794,30978.0152929,38084.976431,18205.89252,9429.12859343,15582.6075263,7789.9289212,4566.21327682,9686.27063093,86077.2981232,119723.551094,65219.0453136,79685.9109269,79584.6130571
